text_raw,label,text_cleaned
"Mấy cái fastfood về việt nam chỉ để ăn thử độ sang thôi, vừa mắc vừa ko ngon thì tăng trưởng chậm là đúng rồi. Gà rán gà chiên kiểu việt quán ăn vặt thiếu gì, vừa rẻ vừa ngon cần gì phải ăn thương hiệu cho xa xỉ làm gì. Cũng giống cái hamburger quảng cáo tây ăn tưởng ngon lắm ai dè lại có 1001 sạp bánh mì lề đường ngon mà rẻ hơn nhiều, sáng sớm ngủ căng mắt dậy nghiên cứu sáng ăn món gì đây vì cơm, phở, bánh mì xôi bún bánh canh...... Cả đống lựa chọn. Nhà tôi nuôi gà lai 6 dòng máu thuần việt thịt siêu ngon giờ kêu ăn gà nuôi trại không muốn ăn chứ nói gì đến gà đông lạnh",1,mấy fastfood việt nam thử độ mắc ngon tăng_trưởng chậm gà rán gà chiên kiểu việt quán vặt thiếu_gì rẻ ngon thương_hiệu xa_xỉ hamburger quảng_cáo tây tưởng ngon lắm dè 1001 sạp bánh_mì lề_đường ngon rẻ ngủ căng mắt dậy nghiên_cứu món cơm phở bánh_mì xôi bún bánh_canh đống lựa_chọn nuôi gà lai dòng máu việt thịt siêu ngon kêu gà nuôi trại gà đông_lạnh
"M10: 4C1,10Laliga,3 về nhì QG, 70 bàn QG 707 bàn.CR7: 5C1,2Laliga,3NHA,2Seria,2 vô địch QG. 101 bàn QG,741 bàn.Số bàn thắng cho ĐTQG:- Rô: 101 bàn 40 kiến tạo (17 giao hữu, tỉ lệ 16,8%)- Si: 70 bàn (34 giao hữu, tỉ lệ 48,6%)",0,m10 4c1 10laliga nhì qg 70 bàn qg 707 bàn cr7 5c1 2laliga 3nha 2seria vô_địch qg 101 bàn qg 741 bàn bàn thắng đtqg rô 101 bàn 40 kiến_tạo 17 giao_hữu_tỉ_lệ 16 si 70 bàn 34 giao_hữu_tỉ_lệ 48
"Bác sĩ giỏi quá, chúc các bác nhiều sức khoẻ!",0,bác_sĩ giỏi chúc sức_khoẻ !
Chưa hết dịch mà sao mọi người không đeo khẩu trang nhỉ. Ngộ nhỡ có gì thì cách ly hết nguyên dàn BGK coi như hỏng cả cuộc thi,0,dịch đéo khẩu_trang ngộ nhỡ cách_ly nguyên dàn bgk coi hỏng thi
lấy mỗi thịt và ướp lá chanh xong quay,0,thịt ướp lá chanh xong
Đau lòng quá. ,0,đau_lòng
"Vẽ 1 đường thẳng A đến B chiều dài tiến tới 1 vòng trái đất & điểm A và điểm B tiến sát chạm nhau, tương tự AC và BC như vậy ta có 3 đường cao với chiều dài nhỏ hơn 1 mm, diện tích tam giác ABC vừa đủ lớn hơn diện tích trái đất. Kiểu như tam giác này uốn cong bọc trái đất hình . Phải vậy không???",0,vẽ đường_thẳng chiều tiến vòng trái_đất tiến sát chạm tương_tự ac bc ta đường_cao chiều mm diện_tích tam_giác abc diện_tích trái_đất kiểu tam_giác uốn cong bọc trái_đất hình ? ? ?
tôi bị tông 1 lần đang đậu làn xe máy khi dừng đèn đỏ. quá nguy hiểm,0,tông đậu làn xe_máy dừng đèn_đỏ nguy_hiểm
Tiêm vắcxin xong phải ẩm về nhà theo dõi một hai ngày. Có khi vaccin nó hành sốt phải nghỉ học cả tuần ấy chứ. Các bố mẹ khác nên rút kinh nghiệm để tránh điều đáng tiếc với các bé.,0,tiêm vắcxin xong ẩm theo_dõi một_hai vaccin hành sốt nghỉ học tuần bố_mẹ rút kinh_nghiệm tiếc bé
"Y kiến thì nhiều nhưng hãy nhìn ra thế giới để biết Nhật, các nước châu Âu đều cấm sử dụng điện thoại trong giờ học",0,kiến thế_giới nhật châu âu cấm sử_dụng điện_thoại học
Mua căn hộ thì tôi thấy được ưu điểm: trả theo đợt...trả ghóp. Nhưng nhược điểm thì nhiều vô kể...kể cả căn hộ cao cấp...Trước mắt là chờ sổ dài cả mắt...,0,mua căn_hộ ưu_điểm đợt ghóp nhược_điểm vô_kể kể_cả căn_hộ cao_cấp trước_mắt chờ sổ mắt
Cho lên đài truyền hình nhắc nhở đi chứ nhiều người không có thói quen đọc báo đâu mà biết,0,đài_truyền_hình nhắc_nhở đi thói_quen đọc báo
Khẩu trang này ở Việt Nam có cách đây 10 năm rồi. Các bạn phương tây đi chậm xu hướng quá,1,khẩu_trang việt nam 10 phương tây đi chậm xu_hướng
"Vẽ một hình chữ nhật chiều dài a đủ lớn, chiều rộng bằng 1/3mm. Lấy tam giác đỉnh là tâm, hai đỉnh kia là đầu mút chiều dài. Các chiều cao đều nhỏ hơn chiều rộng của hcn, một chiều cao bằng 1/6, (hai chiều cao kia nằm ngoài tam giác, nhỏ hưn chiều rộng hcn). Gọi S là diện tích quả đất tính bằng mm2, chiều dài S = 1/6x a/2,.chiều dài a=12S",0,vẽ hình chữ_nhật chiều chiều rộng 3mm tam_giác đỉnh tâm hai đỉnh kia đầu mút chiều chiều chiều rộng hcn chiều hai chiều kia nằm tam_giác hưn chiều rộng hcn gọi diện_tích quả_đất mm2 chiều 6x chiều 12s
Nhìn tấm hình thấy sóng mũi cay cay các bạn à!!!,0,hình sóng mũi cay cay ! ! !
Theo tôi phương án 1 là tối ưu nhất vì đã có con đường hiện hữu chỉ cần làm nữa còn lại sẽ nhanh đưa vào sử dụng phát huy tối đa lợi ích,0,phương_án tối_ưu đường hiện_hữu sử_dụng phát_huy tối_đa lợi_ích
Tôi nghỉ là vài lít.,0,nghỉ lít
sao người dân vẫn ăn và người bán hàng vẫn chưa biết về thông tin đã có rất nhiều người bị ngộ độc vì sản phẩm này hay sao?,0,dân hàng thông_tin ngộ_độc sản_phẩm ?
cứ ra đến ngân hàng lại được tư vấn mua bảo hiểm,0,ngân_hàng tư_vấn mua bảo_hiểm
"Si đã có Fati kế thừa, mùa sau nên qua China hoặc Mỹ dưỡng già là vừa rồi.",0,si fati kế_thừa mùa china mỹ dưỡng già vừa_rồi
"Bão àhHãy mang mưa vào Khánh Hoà giúp chúng tôi, chúng tôi cạn kiệt nước đã lâu lắm rồi. Làm ơn đi bão.",0,bão àhhãy mưa khánh hoà giúp chúng_tôi chúng_tôi cạn_kiệt lắm làm_ơn đi bão
"Về phần hình ảnh và âm nhạc thì không gì phải bàn cãi cả, rất ấn tượng. Tuy nhiên, về mặt nội dung thì thật sự khó hiểu cho một số người. Mình xem xong tối hôm qua, đến ngày hôm nay cả ngày làm việc nhưng vẫn bị ""ám ảnh"" bởi bộ phim, phải nhớ lại các chi tiết và xâu chuỗi lại cho phù hợp. Nhưng chắc có lẽ phải xem lại một lần nữa!",0,hình_ảnh âm_nhạc bàn_cãi ấn_tượng tuy_nhiên mặt nội_dung thật_sự một_số xong tối hôm_qua hôm_nay làm_việc ám_ảnh phim chi_tiết xâu_chuỗi phù_hợp có_lẽ_phải xem_lại !
Nhìn ấn độ mà lại thấy sợ nếu như Việt Nam mở cửa,0,ấn độ mà_lại sợ nếu_như việt_nam mở_cửa
"Fadil nha bạn, Vin sẽ không làm bạn thất vọng.",0,fadil nha vin làm_bạn thất_vọng
Không lây nhiễm cộng đồng là mừng rồi...,0,lây_nhiễm cộng_đồng mừng
"Về nhà đi, nơi đây đã cho anh cả tương lai nhưng anh tự đạp đổ nó",0,đi tương_lai đạp_đổ
"2asinx + 5acosx=26 và 2acosx+3asinx=17. trong đó a là cạnh hình vuông. x: góc của cạnh hình vuông và đường thẳng đứng ( góc quay ). tính được tanx=0,75 và a=5 Vậy tìm được: Chu vi = 140, Diện tích= 175",0,2asinx 5acosx 26 2acosx 3asinx 17 cạnh hình_vuông góc cạnh hình_vuông đường_thẳng_đứng góc_quay tanx 75 chu_vi 140 diện_tích 175
Hàng nhái sẽ ko cách nào tồn tại được. Sản xuất và kinh doanh hàng FAKE chẳng khác gì xem thường thượng đế và xem thường pháp luật.,0,hàng nhái tồn_tại sản_xuất kinh_doanh hàng fake chẳng xem_thường thượng_đế xem_thường pháp_luật
sao không rào lại,0,rào
Còn thiếu decal tăng công suất nữa kakaka,0,decal công_suất kakaka
Bayren 2019/20 vĩ đại chỉ sau mỗi Barca 2008/09,0,bayren 2019 20 vĩ_đại barca 2008 09
Bạn còn phải hỏi nữa! bạn cứ chờ 5 năm nữa vàng xuống 35 triệu/cây rồi hãy bán.,0,! chờ vàng 35 triệu
"A truây thì thấy dừng đó họ nghĩ đi chơi. Vi ốt thì họ lại hỏi ""anh ơi đây đến đó bao nhiêu tiền?",0,truây dừng đi vi ốt bao_nhiêu tiền ?
Ca khúc này gắn bó với thế hệ 8x và 9x đời đầu. ,0,công_an khúc gắn_bó thế_hệ 8x 9x đời_đầu
"Có ai nghĩ loài người tới từ ngoài trái đất không? chúng ta có thể là di cư lánh nạn! Nhưng chúng ta đang hủy hoại nơi chúng ta tới, nơi mà thuộc về những động vật địa cầu, chúng ta chỉ sống nhờ thôi! Hãy bảo vệ môi trường, bởi khi môi trường ngày một ô nhiễm "" những vị khách "" như chúng ta quả thật xấu xí! :o",0,loài_người trái_đất ? chúng_ta có_thể di_cư lánh_nạn ! chúng_ta hủy_hoại chúng_ta động_vật địa_cầu chúng_ta sống ! bảo_vệ môi_trường môi_trường ngày_một ô_nhiễm vị chúng_ta quả_thật xấu_xí !
"Chắc Sư tử nó nghĩ ""Cắn từng đó có chạy trốn cũng chết, kg cần quan tâm"" nên chó mới có cơ hội chạy thoát.",0,sư_tử cắn chạy trốn chết quan_tâm chó cơ_hội chạy thoát
vâng. Với tôi chó thì mãi là vật nuôi. Chó không phải là bạn.,0,chó mãi vật_nuôi chó
Mua đất khi và chỉ khi bạn biết chắc nó sẽ tăng giá ít nhất 20%/ năm. Mua đất x tỷ khi và chỉ khi bạn đang có ít nhất 2x tỷ. Muốn mua được đất tăng giá ít nhất 20%/ năm bạn phải biết thẩm định tiềm năng miếng đất bạn muốn mua : ngắn gọn thì cần thẩm định ít nhất 5 tiêu chí ĐƯỜNG ĐI - DIỆN TÍCH - PHÁP LÝ - PHONG THỦY VÀ TIỆN ÍCH .,0,mua đất tăng_giá ít_nhất 20 mua đất tỷ ít_nhất 2x tỷ mua đất tăng_giá ít_nhất 20 thẩm_định tiềm_năng miếng đất mua ngắn_gọn thẩm_định ít_nhất tiêu_chí đường đi diện_tích pháp_lý phong_thủy tiện_ích
phấn đấu qua được 49 ngày là ok,0,phấn_đấu 49 ok
Thì trước giờ bánh trung thu vẫn chả ăn bằng mắt và ăn bằng thương hiệu.,0,bánh trung_thu chả mắt thương_hiệu
"Đang là cử tri dao động, xem xong buổi tranh luận đầu tiên của hai ông thậm chí còn dao động hơn :)",0,cử_tri dao_động xong tranh_luận đầu_tiên hai thậm_chí dao_động
Mối quan hệ phức tạp quá,0,quan_hệ phức_tạp
"Mới đi học sau mấy tháng nghỉ dịch. Mới bắt đầu lớp 1, bặt đầu đi học mà.",0,đi học mấy nghỉ dịch bắt_đầu lớp bặt đầu đi học
Các Ngã Tư gần đấy có chịu nổi áp lực khi đèn đỏ không,0,ngã tư đấy nổi áp_lực đèn_đỏ
"Hai chiếc rìu chiến, được xác định liên quan tới trận chiến ngày 15 tháng 7 năm 1410. Sự kiện ghi lại được từng ngày, vậy có thể xác định được vân tay, hoặc lấy mẫu ADN, sẽ xác định được danh tính của người chiến binh trong trận chiến này. Hậu duệ sẽ được nhận bảo bối của tiền nhân.",0,hai rìu chiến xác_định liên_quan trận chiến 15 1410 sự_kiện ghi có_thể xác_định vân mẫu adn xác_định danh_tính chiến_binh trận chiến hậu_duệ bảo_bối tiền nhân
"Khủng khoảng 2008 thì đến 2012 BĐS mới bể. Giờ mới khởi đầu thôi, chưa nói đc gì về tương lai BĐS sắp tới đâu!",0,khủng 2008 2012 bđs bể khởi_đầu tương_lai bđs !
Việc được thi muộn hơn cả tháng đã là một lợi thế rất lớn đối với các em. Đề có mức độ tương đương thì với việc ôn thi thêm một tháng của các em có thể giúp các em vượt trội hơn về điểm số,0,thi muộn lợi_thế đối_với đề mức_độ tương_đương_thì ôn thi có_thể giúp vượt_trội
"Nước ngập ít nguy hơn là nước chảy, Nhiều người cứ thấy nước chảy trên đường đi, chưa qua nửa bánh xe thì nghĩ ko sao, nhưng dòng chảy ở dưới mặt nước rất mạnh, nó cuốn trôi cả xe lẫn người là bình thường.",0,ngập nguy chảy chảy đường đi nửa bánh_xe dòng_chảy mặt_nước trôi xe lẫn bình_thường
"TTôi thấy nên cấm dùng ĐT từ cấp 1 đến cấp 3, hoặc ít nhất là đến cấp 2. Chẳng có gì cần thiết phải dùng đt trong giờ học cả.",0,ttôi cấm điện_thoại ít_nhất chẳng cần_thiết điện_thoại học
Nên mua Vinfast Fadil sẽ tốt hơn,0,mua vinfast fadil se tô
Cần phải truy tố trách nhiệm của cty để ngộ độc hàng loạt người tiêu dùng,0,truy_tố trách_nhiệm cty ngộ_độc hàng_loạt tiêu_dùng
"Đầu tiên khả năng trường quyết định cho phụ huynh này gởi bé nơi khác ( vì nếu chỉ con té bầm nhẹ là vào đánh cả giáo viên).Việc thứ 2 là truy tố tội bạo hành trẻ em Xử lý cô giáo là hợp lý, vì cô phải quyết liệt bảo vệ bé chứ không thể bắt bé lại khoanh tay xin lỗi (bé mới 2 tuổi chứ đâu phải 12 hay 20 tuổi). Đáng lẽ đầu tiên là đề nghị dừng lại việc hành hung bé và đi ra ngoài.",0,đầu_tiên khả_năng trường quyết_định phụ_huynh gởi bé té bầm nhẹ đánh giáo_viên truy_tố tội bạo_hành trẻ_em xử_lý cô_giáo hợp_lý quyết_liệt bảo_vệ bé không_thể bắt bé khoanh_tay xin_lỗi bé 12 20 đáng_lẽ đầu_tiên đề_nghị dừng hành_hung bé đi
"Khoan bàn về chất lượng có đt, xe máy ôtô TQ giá rẻ..cạnh tranh các hãng khác sẽ xem lại giá có lợi cho khách hàng.",0,khoan bàn chất_lượng đt xe_máy ôtô tq giá rẻ cạnh_tranh hãng xem_lại giá lợi khách_hàng
"Trời phật, may mắn quá, chúc con 1 đời an nhiên",0,trời phật may_mắn chúc đời an_nhiên
Con bọ biển là động vật thời tiền sử. Được gọi là hóa thạch sống.Khả năng trao đổi chất rất đặc biệt.Cả đời bọ biển chỉ bài tiết vài lần.,0,bọ biển động_vật thời tiền_sử gọi hóa thạch sống khả_năng trao_đổi chất đặc_biệt đời bọ biển bài_tiết
"sự việc đau lòng quá. năm nào cũng có nhiều vụ tai nạn đuối nước thương tâm. có nhiều vụ cướp đi sinh mạng dăm bảy cháu 1 lúc. ở các vùng quê thường có rất nhiều ao, hồ, sông suối... các bậc phụ huynh ngoài việc nên tập dạy bơi cho các cháu thì nên thường xuyên nhắc nhở chúng.",0,sự_việc đau_lòng vụ tai_nạn đuối thương_tâm vụ cướp đi sinh_mạng dăm_bảy cháu quê ao hồ sông suối bậc phụ_huynh tập dạy bơi cháu thường_xuyên nhắc_nhở
"Vừa nhậm chức là Trump cắt giảm thuế cho các tập đoàn, góp phần tăng giá cổ phiếu nhưng cũng tăng thâm hụt ngân sách. Giờ thì coi Trump có dám áp thuế vào các tập đoàn này như đe dọa không. Trump nói là làm. Nhưng sau 2 năm thương chiến, TQ là nước lớn duy nhất tăng trưởng dương, Huawei chưa chết, thỏa thuận thương mại ""lịch sử"" của Trump thì không tới đâu và phải tái đàm phán.",0,nhậm_chức trump cắt_giảm thuế tập_đoàn góp_phần tăng_giá cổ_phiếu thâm_hụt ngân_sách coi trump dám áp_thuế tập_đoàn đe_dọa trump thương chiến tq nước_lớn duy_nhất tăng_trưởng dương huawei chết thỏa_thuận thương_mại lịch_sử trump tái đàm_phán
Ôm 3 cái nhà gần 6 tháng ra ko được....bán lỗ vẫn ko ra được đây....Ôm chỉ có nước chết....ở ngoài thì đòi nhào vô...ở trong kiếm đường chạy ra...rõ khổ,0,ôm ca nha gâ tha ng đươ lô vâ đươ ôm chi co nươ chê ngoa thi đo nha vô kiê đươ ng ro khô
